screen_id	mobile_route	domain	source_path	sha256	line_count	action_signal_lines	state_signal_lines	screen_review_status	cta_inventory_status	scenario_matrix_status	web_equivalent_status	contract_status	data_source_status	mock_placeholder_disposition	gap_disposition
PM-117	health/reports	health	app/health/reports.tsx	6574f0052e1e3dd7fa7e927ee524ef8cd31dbea8f3b30996a6cc46270ea91652	33	27,28	15,16,28,32	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-118	health/sleep-score	health	app/health/sleep-score.tsx	0b972641a26c3a5ca94341b9a5764cc34625da62628e7739d3cfe98586ff9987	181	69,83,117	26,27,73,79,82	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-119	health/sleep-tracker	health	app/health/sleep-tracker.tsx	4fc1144907762ea4811675a71091f2c7167c0fc27b5701506a48256b034b4c9e	220	98,107,180	25,26,84,103,106,180	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-120	health/smart-reminders	health	app/health/smart-reminders.tsx	5232e24ffb7747c479108f278c6b2fde025ee77083589e06c3b68d92345a7e27	7	5	NONE	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-121	health/trends	health	app/health/trends.tsx	a08673281a04cd407c8df123d835fc51b3ddea7a9bba44c272c56d154fa76a44	680	160,203,223,265,350,464,503	136,144,153	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-122	health/vitals-log	health	app/health/vitals-log.tsx	bbc0288d2d3bf15d89464a704fa44cea962fa66ad974c58e9eeab43162407d56	68	56,58,60,61,63	24,26,60,61,63,67	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-123	health/vitals	health	app/health/vitals.tsx	e28f1ae977a28b4ed32fe284f675054eff9ee0668f8ada3e0d001d205f0ac050	53	39,42,43,44,45,46,47	21,22,40,42,43,52	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-124	health/wearables	health	app/health/wearables.tsx	bdbf4af9ffcd414caba71dea8ffba9ef98ffef020f8c4bda89c6172f7a19b28f	233	97,99,172	39,51,110,113,134	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-125	index	root	app/index.tsx	e7ef3b39ab55d2eb22f6b8ef9c44f740e18a1e5475aa56554bf44edb0e9915a6	65	29,31,34	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-126	insurance/add-policy	insurance	app/insurance/add-policy.tsx	57c84ef784eb079668c10c913919e60152163f8586a9b3d92f645032759fa24a	204	91,103,110,140,168	29,44,78,91	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-127	insurance/approval-pending	insurance	app/insurance/approval-pending.tsx	b48b1921bf72a7c6658dff4c17549310ea83e990963d054e875d839b55301229	192	87,103,105,106,177	22,32,34,50,51,87,97,99	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-128	insurance/benefits-summary	insurance	app/insurance/benefits-summary.tsx	f5f31213f8f5a8aba005d0245afce88e7d665377660ca08e3b047543ba43f904	163	34	2,21	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-129	insurance/claim-tracking	insurance	app/insurance/claim-tracking.tsx	a79760f4d4912737820feed13aee9ee42789ad87c8e0f440617d08481a3988de	155	48,53,108,112	2,17,25,30,48,107,112	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-130	insurance/copay	insurance	app/insurance/copay.tsx	7ff35a2661d65523f577e5f01561f6d34bf1c5070dd9e3366186e808dc92fe10	135	58,102	10,21,26,27,31,36,38,53,54,56,58,60,103,105	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-131	insurance/coverage-check	insurance	app/insurance/coverage-check.tsx	578916a6df5d131848343f79b4c7256df5d04e91430bec06d9502b9baa46c7d8	264	81,140,148,163,176,199	2,20,35	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-132	insurance/hub	insurance	app/insurance/hub.tsx	53f8e884394bdf0308e180e4d245b9564e48d84367ec4c627a1d069a6e659a70	518	205,207,270,284,297,329,354,362,387,399,429	2,61,62,65,75,76,77,78,86,95,115,122,125,151,160,161,196,205,297,329,354,362,387,399	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-133	insurance/index	insurance	app/insurance/index.tsx	14545ca352e5a30fb45ea67efcad9ee601caf4c62f325e58a0e2432c6e9ec279	8	6	6	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-134	insurance/network-providers	insurance	app/insurance/network-providers.tsx	c4839e5baf194593122eb7919e1f5b1143204d68711f6f3a4f03d9f53f8ef249	346	92,132,177,218	2,45,47,53,160,172,176,177	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-135	insurance/payment-split	insurance	app/insurance/payment-split.tsx	77234a94abb1ec6afe1b168c279b854e3a7adebcb7a7d1ec628096844768d2da	77	46,60,62,66,67,68,69	1,10,11,19,21,27,41,44,46,57,62,67,68	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-136	insurance/policy-detail	insurance	app/insurance/policy-detail.tsx	4ae02f4acd367d41f60605d380fd69249605f0ceadb40d1572d198acceffb5b0	176	51,71,107	21,25,67,71,107	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-137	insurance/refund-status	insurance	app/insurance/refund-status.tsx	dc86528f1844c45dc362e785f252ef0a69e014880ed9d0d19933e7ed4b359bde	146	61	30,69	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-138	insurance/submit-claim	insurance	app/insurance/submit-claim.tsx	10394928e5bf67cd556b30b943ca91097ca0fa57aabe835abf17a89976265025	186	68,78,97,116,135	2,27	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-139	loyalty/challenges	loyalty	app/loyalty/challenges.tsx	fdc5a0846da4b64a7db06d9547ee70a71a7fa7e8d9daa91401659c17802e7aa7	196	73,125	20,43,55,60	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-140	loyalty/hub	loyalty	app/loyalty/hub.tsx	8ffee0c60c11cc9b788089525e77ebe8628efe5a88b369acd586a60c3daa9878	431	113,114,117,206,268,289	40,86,97	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-141	loyalty/leaderboard	loyalty	app/loyalty/leaderboard.tsx	337510aae0d6d2c49f26c78adffe3326fc025ab31295cb3eac1cd302c1001340	294	80	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-142	loyalty/referrals	loyalty	app/loyalty/referrals.tsx	2ff46639a54bd3c7893368414cdc1e41a31a8f860661cdc0ae5fc5aaf4bed20f	323	112,132,141,199,200,219	41,42,99,107,111,218	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-143	loyalty/rewards	loyalty	app/loyalty/rewards.tsx	c5f536dd500febb91bc42829a5a207b40a7b16d1a4bd055850f1b374ddf8e2e7	163	56,96,134	20,36,53,70,81	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-144	map/index	map	app/map/index.tsx	1cea88a14f50d5529fa085dc846dc5d72f1e0b658948e72f585c39d13aa95791	776	365,375,392,412,431,449,477,504,545,614,626,629,635,638,640,642,644,646	197,210,214,216,605	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-145	maternity/baby-development	maternity	app/maternity/baby-development.tsx	7665fd8bcc2b2ad856a115473b0bcb10cfc9dabbd4f6494144f955f5de708a83	4	3	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-146	maternity/baby-growth	maternity	app/maternity/baby-growth.tsx	8ec294db2f5a168388e21578bbfcf443ab856e6202be77bb8c6a3c502af0c235	4	3	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-147	maternity/fetus-data	maternity	app/maternity/fetus-data.ts	def8d25461322e3b90e6d2087394a6ff565357e0e40e920c62aac5fdcc4256f0	176	NONE	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-148	maternity/hub	maternity	app/maternity/hub.tsx	cba131a48ea91b43bad1661bfdbdc2ba34cc9a8e7f22c78832ccb84381f77e6f	26	20	16,17,20,25	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-149	maternity/maternity-setup	maternity	app/maternity/maternity-setup.tsx	e0aa4f39e9f62d77644b087517e001b2d2ae2ec56dc8e69834e7ac4fe0055e59	19	15,16	14,16,18	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-150	maternity/ovulation-tracker	maternity	app/maternity/ovulation-tracker.tsx	3499b763ecc9f5da37ff87f6ddf8be551cc11b52bfbf5283559bacfba4f23642	4	3	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-151	maternity/pregnancy-tracker	maternity	app/maternity/pregnancy-tracker.tsx	fc8ae6098620a6ce9e10b537ff427cb9eff0a32274da9ec0ab2883701857ce21	4	3	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-152	mental-health/breathing	mental-health	app/mental-health/breathing.tsx	9da58e476a9f23a3d9fa17d7bc6b71859ffc766f04a85565e8d24059f68c685a	7	5	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-153	mental-health/crisis-support	mental-health	app/mental-health/crisis-support.tsx	bc22c54da4f5276c3f4a76782861caa73bc160874b0dfebd129883a13877c358	89	59,67,68,69,74,76,80	18,59,76,80,87	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-154	mental-health/hub	mental-health	app/mental-health/hub.tsx	96fc93d538263877285a915572939d0e8b0fce7e337f4d11989f31fcaed1862d	72	26,40	26	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-155	mental-health/index	mental-health	app/mental-health/index.tsx	b467c2aada7990454331798bfaa8b4bc7b424c93549e14ad2790b6154f1c418c	8	6	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-156	mental-health/meditation	mental-health	app/mental-health/meditation.tsx	98f11b145564e23271bb11d784d5ef6ef47e19036edae5ccb033dbbfed8263ea	7	5	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-157	mental-health/mood-journal	mental-health	app/mental-health/mood-journal.tsx	1844cf68b1c3bf6623e58db2d9e5d0dccadb11a039353a432d75ab19306bd784	134	83,91,99,111,118,121	37,91,121,132	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-158	mental-health/self-assessment	mental-health	app/mental-health/self-assessment.tsx	a28e85a73d3a4f2a8a890cc6b6a44e2e78fd26c1a05399435481e99ad456d678	7	5	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-159	mental-health/therapist-match	mental-health	app/mental-health/therapist-match.tsx	1725c8a5e7e15367f0fe4d3ef388f207c5f31d52512fbce0c685ee0ad4b881e3	7	5	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-160	notifications/index	notifications	app/notifications/index.tsx	2c5b00004df30ba4319c5e2457c1e356d3a65294643f354aba0291106874f8b0	221	120,129,135,137,144,148,176,189	36,82,84,157,172	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-161	nursing/live-tracking	nursing	app/nursing/live-tracking.tsx	cd94c389753d95787efbfef4fd30fb9c161cb09f30a1928f800434d5951ada30	415	131,181,249,260	NONE	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-162	nursing/nurse-profile	nursing	app/nursing/nurse-profile.tsx	1f609188f152f22121db7d67d9a5ca810206d724026fec3cd4dcc61f57ddbc13	451	139,142,158,174,214,224,231,253,260,267,313,328,340,350	91,92,93,97,131,136,279,319	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-163	nursing/service-details	nursing	app/nursing/service-details.tsx	dde79b00f2c7dba8fa139eed7978945fea09e3d31b54b4522a38972f30127d5b	288	61,85,145,151,167,173,179,186,191,214,216,223	24,38,91	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-164	nursing/service-info	nursing	app/nursing/service-info.tsx	0bc04aeb999508e95ab4289f192cdf031533fcd735ba1ccf400be3d1df4f71eb	158	40,55,72,134	24,29,33	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-165	nutrition/ai-meal-planner	nutrition	app/nutrition/ai-meal-planner.tsx	658c25c9c94092cba157e02faab0c7033dc960d8b1cb2e575436ba8d6240b934	10	8	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-166	nutrition/ai-plan-builder	nutrition	app/nutrition/ai-plan-builder.tsx	f9eeccb49726ce5a4a16103e44717ceac987b987bf09d8708bd14b4dfd29d9be	7	5	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-167	nutrition/body-composition	nutrition	app/nutrition/body-composition.tsx	0b989702477157a1c011e6ec9996c24e4f963fbc88619a8dbceb4fe457f16c62	7	5	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-168	nutrition/body-target	nutrition	app/nutrition/body-target.tsx	0d7a415ec0049763cf91e2aa3093ebd02d43863452e236ca5070df9e968f5bc3	27	21,23	17,18,23,26	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-169	nutrition/calorie-analyzer	nutrition	app/nutrition/calorie-analyzer.tsx	6ad5406d95673c260515cbe23fd0d8fe20043d5db250160eecb56530e0529f10	7	5	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-170	nutrition/daily-tracker	nutrition	app/nutrition/daily-tracker.tsx	bc760f670a54aee4098835ffb43889c08120dde98bca2d70769a106081c00c0b	51	36,38,42,43	19,27,37,38,42,45,50	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
