screen_or_member	domain	role	static_actions_api_state_signals	backend/payment/journey_status	gap_or_required_test
src/utils/dates.ts	admin/provider-ops	source/config		UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/utils/imageUrl.ts	pharmacy/orders	source/config		UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/utils/PushNotifications.ts	diagnostics/homecare	source/config	18: const { status: existingStatus } = await Notifications.getPermissionsAsync(); || 22: const { status } = await Notifications.requestPermissionsAsync(); || 32: await Notifications.getExpoPushTokenAsync({ || 35: // Token obtained — backend registration handled by notifications.ts || 37: // Push token unavailable (Expo Go limitation / simulator) — silently skip || 18: const { status: existingStatus } = await Notifications.getPermissionsAsync(); || 19: let finalStatus = existingStatus; || 21: if (existingStatus !== 'granted') { || 22: const { status } = await Notifications.requestPermissionsAsync(); || 23: finalStatus = status; || 26: if (finalStatus !== 'granted') return; || 36: } catch (e) {	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/utils/api.ts	diagnostics/homecare	client/state/service	2: * apiFetch — thin fetch-style wrapper over the shared axios client. || 5: import client from '../api/client'; || 14: export async function apiFetch(path: string, options: ApiFetchOptions = {}): Promise<any> {	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/types/contracts.ts	pharmacy/orders	source/config	57: CANCELLED = 'CANCELLED', || 104: CANCELLED = 'cancelled', || 159: CANCELLED = 'CANCELLED', || 163: [OrderState.CREATED]: [OrderState.VALIDATED, OrderState.CANCELLED], || 164: [OrderState.VALIDATED]: [OrderState.PHARMACY_RECEIVED, OrderState.CANCELLED], || 165: [OrderState.PHARMACY_RECEIVED]: [OrderState.ACCEPTED, OrderState.REJECTED, OrderState.CANCELLED], || 166: [OrderState.ACCEPTED]: [OrderState.PREPARING, OrderState.PARTIALLY_FULFILLED, OrderState.CANCELLED], || 167: [OrderState.REJECTED]: [OrderState.ESCALATED_TO_ADMIN, OrderState.CANCELLED], || 168: [OrderState.PARTIALLY_FULFILLED]: [OrderState.PREPARING, OrderState.CANCELLED], || 169: [OrderState.PREPARING]: [OrderState.READY_FOR_DISPATCH, OrderState.CANCELLED], || 170: [OrderState.READY_FOR_DISPATCH]: [OrderState.ASSIGNED_TO_DELIVERY, OrderState.DELIVERED, OrderState.CANCELLED], || 171: [OrderState.ASSIGNED_TO_DELIVERY]: [OrderState.OUT_FOR_DELIVERY, OrderState.CANCELLED], || 4: export enum UserRole { || 10: HOSPITAL_ADMIN = 'hospital_admin', || 11: BRANCH_ADMIN = 'branch_admin', || 19: ADMIN = 'admin', || 21: SUPER_ADMIN = 'super_admin', || 58: ESCALATED_TO_ADMIN = 'ESCALATED_TO_ADMIN', || 76: ADMIN_NOTIFIED = 'ADMIN_NOTIFIED', || 167: [OrderState.REJECTED]: [OrderState.ESCALATED_TO_ADMIN, OrderState.CANCELLED], || 172: [OrderState.OUT_FOR_DELIVERY]: [OrderState.DELIVERED, OrderState.ESCALATED_TO_ADMIN], || 175: [OrderState.ESCALATED_TO_ADMIN]: [ || 186: [EmergencyState.TRIGGERED]: [EmergencyState.LOCATION_CAPTURED, EmergencyState.ADMIN_NOTIFIED], || 187: [EmergencyState.LOCATION_CAPTURED]: [EmergencyState.ADMIN_NOTIFIED],	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/types/FacilityTypes.ts	consultation/booking	source/config	35: permissions: FacilityPermissions; || 39: export interface FacilityPermissions { || 7: status: 'active' | 'inactive'; || 16: status: 'active' | 'inactive'; || 26: status: 'active' | 'maintenance' | 'inactive'; || 34: status: 'pending' | 'accepted' | 'rejected' | 'revoked'; || 42: insurance: boolean; || 49: manage_wallet: boolean; || 68: supported_insurance: string[]; || 34: status: 'pending' | 'accepted' | 'rejected' | 'revoked';	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/security/Security.ts	diagnostics/homecare	source/config	179: cancelLabel: 'إلغاء', || 315: type AuditAction = 'login'|'logout'|'login_fail'|'biometric'|'pass_change'| || 316: 'toggle_online'|'withdraw_request'|'doc_upload'|'settings_change'|'biometric_login'|'biometric_enabled'; || 12: ACCESS: 'np_access_token', || 13: REFRESH: 'np_refresh_token', || 14: SESSION_ID: 'np_session_id', || 57: // ─── Token Management ───────────────────────────────────────────────────────── || 58: export const Tokens = { || 59: async save(access: string, refresh: string, session_id: string, provider_id: string, provider_type: string) { || 62: Vault.set(SK.REFRESH, refresh), || 63: Vault.set(SK.SESSION_ID, session_id), || 69: async getRefresh() { return Vault.get(SK.REFRESH); }, || 70: async getSessionId() { return Vault.get(SK.SESSION_ID); }, || 75: Vault.del(SK.REFRESH), || 76: Vault.del(SK.SESSION_ID), || 167: async authenticate(reason = 'تحقق من هويتك'): Promise<{ success: boolean; error?: string }> { || 173: return { success: false, error: 'البصمة غير متاحة على هذا الجهاز' }; || 179: cancelLabel: 'إلغاء', || 183: return { success: r.success, error: 'error' in r ? (r as any).error : undefined }; || 185: return { success: false, error: e?.message || 'Unknown error' }; || 33: } catch (e) { || 42: } catch (e) { || 49: try { await SecureStore.deleteItemAsync(key); } catch {} || 97: } catch (e) { return null; }	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/components/LocationPickerModal.tsx	pharmacy/orders	ui/screen	89: onPress={(e) => setSelected({ lat: e.nativeEvent.coordinate.latitude, lng: e.nativeEvent.coordinate.longitude })} || 99: onPress={handleGetCurrentLocation} || 115: <TouchableOpacity style={{ padding: SP.md, borderRadius: R.md, backgroundColor: theme.border, flex: 1, marginHorizontal: SP.xs }} onPress={onClose}> || 116: <Text style={{ color: theme.text, textAlign: 'center', fontWeight: 'bold' }}>{AR ? 'إلغاء' : 'Cancel'}</Text> || 118: <TouchableOpacity style={{ padding: SP.md, borderRadius: R.md, backgroundColor: theme.primary, flex: 1, marginHorizontal: SP.xs }} onPress={() => { || 42: const { status } = await Location.requestForegroundPermissionsAsync(); || 44: setLocError(AR ? 'تم رفض إذن الموقع — فعّله من إعدادات الجهاز' : 'Location permission denied — enable it in device settings'); || 1: import React, { useState, useEffect, useRef } from 'react'; || 24: const [selected, setSelected] = useState(initialLocation || DEFAULT_LOC); || 25: const [locating, setLocating] = useState(false); || 26: const [locError, setLocError] = useState<string | null>(null); || 40: setLocError(null); || 42: const { status } = await Location.requestForegroundPermissionsAsync(); || 43: if (status !== 'granted') { || 44: setLocError(AR ? 'تم رفض إذن الموقع — فعّله من إعدادات الجهاز' : 'Location permission denied — enable it in device settings'); || 50: setLocError(AR ? 'تعذر تحديد موقعك الحالي' : 'Could not determine your current location'); || 56: // Reset state every time the modal opens; try current location only when no || 60: setLocError(null); || 107: {locError && ( || 26: const [locError, setLocError] = useState<string | null>(null); || 40: setLocError(null); || 44: setLocError(AR ? 'تم رفض إذن الموقع — فعّله من إعدادات الجهاز' : 'Location permission denied — enable it in device settings'); || 49: } catch (e) { || 50: setLocError(AR ? 'تعذر تحديد موقعك الحالي' : 'Could not determine your current location');	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/components/SuccessScreen.tsx	pharmacy/orders	ui/screen	7: interface SuccessScreenProps { || 15: export const SuccessScreen = ({ onDone, title, message }: SuccessScreenProps) => { || 23: : 'Your application has been submitted successfully and is pending admin approval. We will contact you soon.'; || 44: onPress={onDone} || 23: : 'Your application has been submitted successfully and is pending admin approval. We will contact you soon.'; || 7: interface SuccessScreenProps { || 15: export const SuccessScreen = ({ onDone, title, message }: SuccessScreenProps) => { || 20: const defaultTitle = AR ? 'نجاح!' : 'Success!'; || 23: : 'Your application has been submitted successfully and is pending admin approval. We will contact you soon.'; || 23: : 'Your application has been submitted successfully and is pending admin approval. We will contact you soon.';	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/components/PlatformMap.tsx	cross-surface	ui/screen		UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/components/PlatformMap.web.tsx	diagnostics/homecare	ui/screen	4: type MapProps = { style?: any; children?: React.ReactNode; initialRegion?: any; onPress?: (event: any) => void };	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/components/PlatformMap.native.tsx	cross-surface	ui/screen		UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/components/ui.tsx	pharmacy/orders	ui/screen	33: export function NCard({ children, style, onPress, noPad, accent }: || 34: { children:ReactNode; style?:object; onPress?:()=>void; noPad?:boolean; accent?:string }) { || 48: if (onPress) return <TouchableOpacity onPress={onPress} activeOpacity={0.85}>{inner}</TouchableOpacity>; || 57: label, onPress, variant='primary', size='md', || 60: label:string; onPress:()=>void; variant?:BtnVariant; size?:BtnSize; || 73: onPress(); || 86: <TouchableOpacity onPress={press} activeOpacity={0.9} disabled={disabled||loading} || 106: caps='none', required, style, returnKey, onSubmit, autoFocus, innerRef, || 113: returnKey?:any; onSubmit?:()=>void; autoFocus?:boolean; innerRef?:any; || 134: <TouchableWithoutFeedback onPress={() => inputRef.current?.focus()}> || 161: onSubmitEditing={onSubmit} || 166: <TouchableOpacity onPress={() => setShowPass(p=>!p)}> || 17: import client from '../api/client'; || 524: // ─── OTP Input ──────────────────────────────────────────────────────────────── || 525: export function NOTP({ target, otp, setOtp, onVerify, loading, onResend }: || 526: { target:string; otp:string[]; setOtp:(v:string[])=>void; onVerify:()=>void; loading?:boolean; onResend?:()=>void }) { || 537: const n = [...otp]; n[i]=text.slice(-1); setOtp(n); || 543: <Text style={{ fontSize:FS['3xl'], fontWeight:FW.bold, color:theme.text, marginBottom:SP.md }}>{t('otpTitle')}</Text> || 545: {t('otpSentTo')} <Text style={{ color:theme.primary, fontWeight:FW.semi }}>{target}</Text> || 548: {otp.map((d,i) => ( || 552: style={[s.otpBox, { backgroundColor:theme.inputBg, borderColor:d?theme.primary:theme.border, color:theme.text }]} /> || 555: <NBtn label={t('otpVerify')} onPress={onVerify} loading={loading} disabled={otp.join('').length<6} /> || 559: {cd>0 ? `${t('otpResend')} (${cd}s)` : t('otpResend')} || 668: export function NScroll({ children, style, pad=true, refreshControl }:{ children:ReactNode; style?:object; pad?:boolean; refreshControl?:any }) {	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/components/OtpModal.tsx	pharmacy/orders	ui/screen	79: const submit = async () => { || 113: <TouchableOpacity onPress={onClose} style={{ padding: SP.sm, backgroundColor: theme.surface2, borderRadius: R.full }}> || 172: onPress={submit} || 176: <TouchableOpacity style={{ marginTop: SP.lg, alignItems: 'center' }} onPress={onResend} disabled={!onResend}> || 8: interface OtpModalProps { || 11: onVerify: (otp: string) => Promise<boolean>; || 17: const OTP_LEN = 6; || 19: export const OtpModal = ({ visible, onClose, onVerify, target, type = 'email', onResend }: OtpModalProps) => { || 24: const [otp, setOtp] = useState<string[]>(Array(OTP_LEN).fill('')); || 33: setOtp(Array(OTP_LEN).fill('')); || 42: const clean = digits.replace(/\D/g, '').slice(0, OTP_LEN - startIndex); || 44: setOtp(prev => { || 51: if (nextEmpty < OTP_LEN) inputs.current[nextEmpty]?.focus(); || 52: else inputs.current[OTP_LEN - 1]?.blur(); || 62: const newOtp = [...otp]; || 63: newOtp[index] = val; || 1: import React, { useState, useRef, useEffect } from 'react'; || 24: const [otp, setOtp] = useState<string[]>(Array(OTP_LEN).fill('')); || 25: const [loading, setLoading] = useState(false); || 26: const [error, setError] = useState(''); || 34: setError(''); || 49: setError(''); || 50: const nextEmpty = startIndex + clean.length; || 51: if (nextEmpty < OTP_LEN) inputs.current[nextEmpty]?.focus();	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/components/icons.tsx	pharmacy/orders	ui/screen	65: upload: ['M21 15v4a2 2 0 01-2 2H5a2 2 0 01-2-2v-4','M17 8l-5-5-5 5','M12 3v12'], || 66: download: ['M21 15v4a2 2 0 01-2 2H5a2 2 0 01-2-2v-4','M7 10l5 5 5-5','M12 15V3'], || 90: logout: ['M9 21H5a2 2 0 01-2-2V5a2 2 0 012-2h4','M16 17l5-5-5-5','M21 12H9'], || 115: bookOpen: ['M2 3h6a4 4 0 014 4v14a3 3 0 00-3-3H2z','M22 3h-6a4 4 0 00-4 4v14a3 3 0 013-3h7z'], || 47: refresh: ['M23 4v6h-6','M1 20v-6h6','M3.51 9a9 9 0 0114.85-3.36L23 10M1 14l4.64 4.36A9 9 0 0020.49 15'], || 90: logout: ['M9 21H5a2 2 0 01-2-2V5a2 2 0 012-2h4','M16 17l5-5-5-5','M21 12H9'], || 44: // Status || 131: // ─── Aliases & previously-missing names (were rendering as empty boxes) ──── || 251: // ─── Status Dot ─────────────────────────────────────────────────────────────── || 252: export function StatusDot({ status, size = 10 }: { status: 'online'|'offline'|'busy'|'away'; size?: number }) { || 254: return <View style={{ width:size, height:size, borderRadius:size/2, backgroundColor:colors[status]??'#9E9E9E' }} />; || 259: rating, max = 5, size = 16, color = '#FFC107', emptyColor = '#E0E0E0', || 260: }: { rating: number; max?: number; size?: number; color?: string; emptyColor?: string }) { || 266: stroke={i < Math.floor(rating) ? color : emptyColor} || 32: wallet: ['M21 18V6a2 2 0 00-2-2H5a2 2 0 00-2 2v12a2 2 0 002 2h14a2 2 0 002-2z','M21 12h-5a2 2 0 000 4h5'], || 145: payments: ['M21 18V6a2 2 0 00-2-2H5a2 2 0 00-2 2v12a2 2 0 002 2h14a2 2 0 002-2z','M3 10h18','M7 15h4'], || 131: // ─── Aliases & previously-missing names (were rendering as empty boxes) ──── || 252: export function StatusDot({ status, size = 10 }: { status: 'online'|'offline'|'busy'|'away'; size?: number }) { || 253: const colors: Record<string, string> = { online:'#4CAF50', offline:'#9E9E9E', busy:'#F44336', away:'#FF9800' }; || 259: rating, max = 5, size = 16, color = '#FFC107', emptyColor = '#E0E0E0', || 260: }: { rating: number; max?: number; size?: number; color?: string; emptyColor?: string }) { || 266: stroke={i < Math.floor(rating) ? color : emptyColor}	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/components/ContractModal.tsx	pharmacy/orders	ui/screen	53: <TouchableOpacity onPress={onClose} style={styles.closeBtn}> || 79: The Second Party acknowledges that all uploaded licenses and data are correct and valid, and bears full legal responsibility otherwise. || 116: onPress={async () => { || 6: import client from '../api/client'; || 1: import React, { useEffect, useState } from 'react'; || 20: const [policy, setPolicy] = useState<{ content: string; version: string } | null>(null); || 21: const [loadingPolicy, setLoadingPolicy] = useState(false); || 22: const [accepting, setAccepting] = useState(false); || 25: setLoadingPolicy(true); || 29: .finally(() => setLoadingPolicy(false)); || 58: {loadingPolicy && <ActivityIndicator color={theme.primary} style={{ marginVertical: SP.lg }} />} || 76: The Second Party (Service Provider) commits to providing all medical, laboratory, pharmaceutical, or nursing services according to the highest quality standards approved by the Ministry of Health. || 82: The service provider commits to responding to requests received via the platform within the specified time (depending on the service type), and updating the order status immediately upon execution. || 85: The Second Party agrees to the platform's commission rate which is deducted automatically from successful transactions. || 11: pricingDetails?: { labelAr: string; labelEn: string; price: string | number }[]; || 102: <Text style={{fontWeight: 'bold', color: theme.text}}>{item.price} {AR ? 'ر.س' : 'SAR'}</Text> || 21: const [loadingPolicy, setLoadingPolicy] = useState(false); || 25: setLoadingPolicy(true); || 28: .catch(() => {}) || 29: .finally(() => setLoadingPolicy(false)); || 58: {loadingPolicy && <ActivityIndicator color={theme.primary} style={{ marginVertical: SP.lg }} />} || 82: The service provider commits to responding to requests received via the platform within the specified time (depending on the service type), and updating the order status immediately upon execution. || 119: try { await client.post('/legal/accept/provider_agreement', {}); } catch {}	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/components/SignatureCanvasModal.tsx	pharmacy/orders	ui/screen	"3: import SignatureScreen from 'react-native-signature-canvas'; || 43: <TouchableOpacity onPress={onClose} style={{ padding: SP.sm, backgroundColor: theme.surface2, borderRadius: R.full }}> || 49: <SignatureScreen || 69: onPress={handleClear} || 77: onPress={handleConfirm} || 72: <NIcon name=""refresh"" size={16} color={theme.textSub} /> || 52: onEmpty={() => { || 52: onEmpty={() => {"	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/context/index.tsx	identity/session	client/state/service	187: login: (id: string, pass: string) => Promise<{ ok: boolean; err?: string }>; || 188: bioLogin: () => Promise<{ ok: boolean; err?: string }>; || 190: logout: () => Promise<void>; || 232: if (!refreshed) { await logout(); return; } || 290: const login = async (identifier: string, password: string): Promise<{ ok: boolean; err?: string }> => { || 291: const key = `login_${identifier}`; || 301: const res = await fetch(`${baseUrl}/provider/auth/login`, { || 314: Audit.log('login', true, { provider: u.providerType }); || 317: Audit.log('login_fail', false, { identifier }); || 325: const { success } = await LocalAuth.authenticateAsync({ promptMessage: 'Enable Biometric Login' }); || 334: const bioLogin = async (): Promise<{ ok: boolean; err?: string }> => { || 347: Audit.log('biometric_login', true); || 215: const isOnline = await fetch('https://1.1.1.1', { method: 'HEAD' }).then(() => true).catch(() => false); || 272: const baseUrl = customIp ? `http://${customIp}:8002/api/v1` : API_BASE; || 273: const res = await fetch(`${baseUrl}/provider/auth/refresh`, { || 300: const baseUrl = customIp ? `http://${customIp}:8002/api/v1` : API_BASE; || 301: const res = await fetch(`${baseUrl}/provider/auth/login`, { || 361: await fetch(`${API_BASE}/provider/auth/logout`, { method: 'POST', headers, body: JSON.stringify({ session_id: sessionId }) }); || 386: const res = await fetch(`${API_BASE}/provider/ops/availability/toggle-instant`, { || 415: </AuthCtx.Provider> || 432: <AuthProvider>{children}</AuthProvider> || 15: import { Vault, Tokens, SessionMgr, RateLimiter, Audit, SK, Validate, Biometric, buildHeaders, DeviceId } from '../security/Security'; || 183: subId?: string; role?: string; permissions?: string[]; || 187: login: (id: string, pass: string) => Promise<{ ok: boolean; err?: string }>;	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
