id	surface	severity	relation	category	source_path	line	actor	journey	finding	accepted_test
0D-PATIENT-WEB-00304	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	components-next/appointment-actions.tsx	12	patient/anonymous	consultation/booking	"client calls an endpoint or method that requires live contract reconciliation. Static signal: async function cancel() { if (busy) return; setBusy(true); setError(null); try { const response = await fetch(`/api/appointments/${appointmentId}/cancel`, { method: ""POST"", headers: { ""content-type"": ""application/json"", "	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00305	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	messages/bn.json	186	patient/anonymous	chat/support	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: ""rescheduleTitle"": ""অ্যাপয়েন্টমেন্ট পুনঃনির্ধারণ"","	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00306	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	messages/hi.json	186	patient/anonymous	chat/support	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: ""rescheduleTitle"": ""अपॉइंटमेंट फिर से शेड्यूल करें"","	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00307	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	messages/ar.json	141	patient/anonymous	chat/support	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: ""rescheduleTitle"": ""إعادة جدولة الموعد"","	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00308	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	messages/ur.json	186	patient/anonymous	chat/support	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: ""rescheduleTitle"": ""اپوائنٹمنٹ دوبارہ شیڈول کریں"","	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00309	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	messages/fil.json	150	patient/anonymous	pharmacy/orders	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: ""notice"": ""Ang laman at kabuuan ng cart ay binabasa lamang mula sa awtorisadong backend. Walang checkout o bayad na ginagawa rito."","	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00310	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	messages/en.json	105	patient/anonymous	pharmacy/orders	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: ""notice"": ""Cart contents and totals are read directly from the authorized backend. No checkout or payment is performed here."","	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00311	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	audit-artifacts/NABDAH_PHASE13_UI_ACTION_INVENTORY_V2_20260819.json	3826	patient/anonymous	cross-surface	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: ""expression"": ""() => setShowReschedule(true)"","	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00312	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	audit-artifacts/NABDAH_PHASE13_UI_ACTION_INVENTORY_V2_20260819.json	8497	admin	admin/provider-ops	"client calls an endpoint or method that requires live contract reconciliation. Static signal: ""expression"": ""() => { void fetch(`${adminApiBase()"","	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00313	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	audit-artifacts/NABDAH_PHASE13_CONTRACT_INVENTORY_V4_20260819.json	149	admin	consultation/booking	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: ""route"": ""/admin/authority/appointments/:id/force-reschedule"","	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00314	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	audit-artifacts/PHASE1_PHARMACY_CONTRACT_DETAILS.json	220	patient/anonymous	pharmacy/orders	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: ""/api/v1/cart/checkout"": {"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00315	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	audit-artifacts/PHASE1_SELECTED_OPERATIONS_RAW.json	198	patient/anonymous	pharmacy/orders	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: ""/api/v1/cart/checkout"": {"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00316	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	audit-artifacts/WEB_V2_RECONCILIATION_ATOMIC.json	56	patient/anonymous	consultation/booking	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: ""app/consultations/cancel-reschedule.tsx"","	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00317	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	audit-artifacts/WEB_V2_RECONCILIATION_ATOMIC.json	365	patient/anonymous	identity/session	"client calls an endpoint or method that requires live contract reconciliation. Static signal: ""text"": ""const res: any = await apiFetch('/auth/guest', { method: 'POST', body: JSON.stringify({ deviceId }) });"""	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00318	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	audit-artifacts/full-audit-20260823/phase9-pnpm-audit-summary.json	174	patient/anonymous	cross-surface	"client calls an endpoint or method that requires live contract reconciliation. Static signal: ""title"": ""Vite Vulnerable to Arbitrary File Read via Vite Dev Server WebSocket"","	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00319	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	audit-artifacts/full-audit-20260823/phase9-pnpm-audit.json	489	patient/anonymous	cross-surface	"client calls an endpoint or method that requires live contract reconciliation. Static signal: ""overview"": ""### Summary\n\nesbuild allows any websites to send any request to the development server and read the response due to default CORS settings.\n\n### Details\n\nesbuild sets `Access-Control-Allow-Origin: *` he"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00320	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	audit-artifacts/full-audit-20260823/phase9-pnpm-audit.json	1854	patient/anonymous	pharmacy/orders	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: ""overview"": ""## Summary\n\npnpm passes the lockfile-controlled git `resolution.commit` value to `git fetch` without a `--` separator or commit-format validation. For git dependencies fetched through the shallow-fetch pat"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00321	patient-web	P0	UNIQUE_DEFECT	financial truth	audit-artifacts/full-audit-20260823/phase9-pnpm-audit.json	2493	patient/anonymous	chat/support	"client computes or trusts payment/order totals without server-authoritative proof. Static signal: ""overview"": ""## Summary\n\n`node-tar` strips trailing `NUL` bytes from long-name (`L`) and long-linkpath (`K`) GNU extended headers but does **not** apply the same sanitization to equivalent fields delivered via PAX (`x`"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00322	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	audit-artifacts/full-audit-20260823/phase9-pnpm-audit-after-postcss.json	455	patient/anonymous	cross-surface	"client calls an endpoint or method that requires live contract reconciliation. Static signal: ""overview"": ""### Summary\n\nesbuild allows any websites to send any request to the development server and read the response due to default CORS settings.\n\n### Details\n\nesbuild sets `Access-Control-Allow-Origin: *` he"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00323	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	audit-artifacts/full-audit-20260823/phase9-pnpm-audit-after-postcss.json	1773	patient/anonymous	pharmacy/orders	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: ""overview"": ""## Summary\n\npnpm passes the lockfile-controlled git `resolution.commit` value to `git fetch` without a `--` separator or commit-format validation. For git dependencies fetched through the shallow-fetch pat"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00324	patient-web	P0	UNIQUE_DEFECT	financial truth	audit-artifacts/full-audit-20260823/phase9-pnpm-audit-after-postcss.json	2412	patient/anonymous	chat/support	"client computes or trusts payment/order totals without server-authoritative proof. Static signal: ""overview"": ""## Summary\n\n`node-tar` strips trailing `NUL` bytes from long-name (`L`) and long-linkpath (`K`) GNU extended headers but does **not** apply the same sanitization to equivalent fields delivered via PAX (`x`"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00325	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	audit-artifacts/full-audit-20260823/mobile_to_web_screen_map.json	457	patient/anonymous	consultation/booking	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: ""mobile_screen"": ""consultations/cancel-reschedule.tsx"","	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00326	provider	P0	UNIQUE_DEFECT	financial truth	src/screens/lab/LabRegistration.tsx	121	patient/anonymous	diagnostics/homecare	client computes or trusts payment/order totals without server-authoritative proof. Static signal: const TOTAL = 7;	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00327	provider	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/screens/lab/LabDashboard.tsx	355	patient/anonymous	diagnostics/homecare	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: const [showReschedule, setShowReschedule] = useState(false);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00328	provider	P0	UNIQUE_DEFECT	financial truth	src/screens/lab/LabDashboard.tsx	1287	patient/anonymous	diagnostics/homecare	client computes or trusts payment/order totals without server-authoritative proof. Static signal: const setTotalCopay = (val: string) => {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00329	provider	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/screens/auth/AuthScreens.tsx	609	provider/staff	identity/session	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await fetch(`${API_BASE}/provider/auth/forgot-password`, {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00330	provider	P0	UNIQUE_DEFECT	financial truth	src/screens/facility/FacilityRegistration.tsx	82	patient/anonymous	catalog/discovery	client computes or trusts payment/order totals without server-authoritative proof. Static signal: const TOTAL = 8;	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00331	provider	P0	UNIQUE_DEFECT	financial truth	src/screens/facility/FacilityDashboard.tsx	447	patient/anonymous	catalog/discovery	client computes or trusts payment/order totals without server-authoritative proof. Static signal: const total = ward.total_beds || 0;	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00332	provider	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/screens/facility/FacilityDashboard.tsx	1846	patient/anonymous	pharmacy/orders	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: checkOut: (a.check_out_at || '').slice(11, 16) || '—',	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00333	provider	P0	UNIQUE_DEFECT	financial truth	src/screens/ambulance/AmbulanceRegistration.tsx	35	patient/anonymous	diagnostics/homecare	client computes or trusts payment/order totals without server-authoritative proof. Static signal: const TOTAL = 4;	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00334	provider	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/screens/shared/LiveKitRoomProvider.tsx	47	provider/staff	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch(`/calls/${roomId}/join`, { method: 'POST' });	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00335	provider	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/screens/shared/ProviderHome.tsx	18	provider/staff	pharmacy/orders	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch('/pharmacy/orders/pending');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00336	provider	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/screens/shared/SharedScreens.tsx	1118	patient/anonymous	insurance/payment	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: : 'Your balance is negative due to refunds/adjustments — new earnings settle this debt before any withdrawal is allowed.'}	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00337	provider	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/screens/shared/SharedScreens.tsx	2004	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await fetch(`${API_BASE}/drugs/categories`, { headers });	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00338	provider	P0	UNIQUE_DEFECT	financial truth	src/screens/shared/SharedScreens.tsx	2483	patient/anonymous	insurance/payment	client computes or trusts payment/order totals without server-authoritative proof. Static signal: const updateCopay = (id: string, val: string) => {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00339	provider	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/screens/shared/PharmacyChatResponder.tsx	18	patient/anonymous	pharmacy/orders	client calls an endpoint or method that requires live contract reconciliation. Static signal: transports: ['websocket'],	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00340	provider	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/screens/nursing/NursingFieldOps.tsx	254	patient/anonymous	diagnostics/homecare	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: : 'Use this ONLY if patient is found in a critical condition requiring hospital transfer. Visit will be aborted and patient fully refunded.'}	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00341	provider	P0	UNIQUE_DEFECT	financial truth	src/screens/nursing/NursingRegistration.tsx	98	patient/anonymous	diagnostics/homecare	client computes or trusts payment/order totals without server-authoritative proof. Static signal: const TOTAL = 8;	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00342	provider	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/screens/doctor/DoctorDashboard.tsx	176	provider/staff	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: transports: ['websocket'],	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00343	provider	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/screens/doctor/DoctorDashboard.tsx	1474	provider/staff	pharmacy/orders	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: { id: '1', date: '2026-06-10', text: AR ? 'يحتاج معاملة خاصة وتهيئة سريعة قبل الدخول' : 'Needs special care and fast checkout on entry' },	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00344	provider	P0	UNIQUE_DEFECT	financial truth	src/screens/doctor/DoctorDashboard.tsx	3812	provider/staff	consultation/booking	client computes or trusts payment/order totals without server-authoritative proof. Static signal: const updateCopay = (id: string, val: string) => {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00345	provider	P0	UNIQUE_DEFECT	financial truth	src/screens/doctor/DoctorRegistration.tsx	106	provider/staff	consultation/booking	client computes or trusts payment/order totals without server-authoritative proof. Static signal: const TOTAL = 7;	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00346	provider	P0	UNIQUE_DEFECT	financial truth	src/screens/radiology/RadiologyRegistration.tsx	121	patient/anonymous	diagnostics/homecare	client computes or trusts payment/order totals without server-authoritative proof. Static signal: const TOTAL = 7;	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00347	provider	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/screens/radiology/RadiologyDashboard.tsx	142	patient/anonymous	diagnostics/homecare	client calls an endpoint or method that requires live contract reconciliation. Static signal: useEffect(() => { fetch(); }, [fetch]);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00348	provider	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/screens/radiology/RadiologyDashboard.tsx	191	patient/anonymous	diagnostics/homecare	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: const [showReschedule, setShowReschedule] = useState(false);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00349	provider	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/screens/pharmacy/PharmacyDashboard.tsx	216	patient/anonymous	pharmacy/orders	client calls an endpoint or method that requires live contract reconciliation. Static signal: // Simulated WebSocket connection for Live Radar (Polling fallback)	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00350	provider	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/screens/pharmacy/PharmacyDashboard.tsx	743	admin	pharmacy/orders	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: {AR ? 'قرار القبول/الرفض والاسترداد يتم من إدارة المنصة' : 'Approval and refund decisions are handled by platform admin'}	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00351	provider	P0	UNIQUE_DEFECT	financial truth	src/screens/pharmacy/PharmacyDashboard.tsx	1216	patient/anonymous	pharmacy/orders	client computes or trusts payment/order totals without server-authoritative proof. Static signal: const realCopay = Number(res.data?.insurance_copay) || 0;	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
